,Version,Current_Time,dt,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_warm,dT_warm,R_warm,dR_warm,PSI,T_core,T_db,T_r,q_total_irradiance,q_irradiance_0,q_irradiance_1,q_irradiance_2,q_irradiance_3,q_irradiance_4,q_irradiance_5,q_irradiance_6,q_irradiance_7,q_irradiance_8,q_irradiance_9,q_irradiance_10,q_irradiance_11,q_irradiance_12,q_irradiance_13,q_irradiance_14,q_irradiance_15,q_irradiance_16,q_irradiance_17,q_irradiance_18,q_irradiance_19,q_irradiance_20,q_irradiance_21,q_irradiance_22,q_irradiance_23,q_irradiance_24,q_irradiance_25,q_irradiance_26,q_irradiance_27,q_irradiance_28,q_irradiance_29,q_irradiance_30,q_irradiance_31,q_irradiance_32,q_irradiance_33,q_irradiance_34,q_irradiance_35
507,0.1.1,507.0,0.05,33.97924405487542,33.93772861796962,33.896202549009985,33.85465878633015,33.813090307756184,33.77149014628014,33.729851405610425,33.68816727556428,33.64643104726814,33.60463612813179,33.56277605656295,33.52084451638951,33.47883535095709,33.436742576870614,33.39456039734905,33.35228321516368,33.30990564513086,33.26742252613154,33.22482893263062,33.18212018567038,33.13929186331362,33.09633981051304,33.053260148384865,33.01004928286611,32.96670391273602,32.92322103698391,32.879597961506846,32.83583230512236,32.79192200488259,32.747865320678244,32.70366083912177,32.65930747670143,32.61480448219899,32.57015143836575,32.525348262853065,32.48039520839547,32.60736230822678,-1.9446819284851814e-05,-0.021780437599034027,0.00012599477918229587,-0.23320859861780718,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,0.1.1,508.0,0.05,33.97923491545102,33.93770122009565,33.896156953838606,33.85459509562995,33.81300866368503,33.77139073106783,33.729734441151926,33.68803302292444,33.64627980609892,33.6044682360034,33.56259188821035,33.52064448287593,33.47861989875648,33.43651218687101,33.3943155837792,33.352024524445184,33.30963365465847,33.267137842984376,33.224532192217026,33.18181205030964,33.13897302075756,33.0960109724109,33.05292204869479,33.00970267621688,32.96634957274264,32.92285975452079,32.87923054294256,32.83545957051969,32.79154478616813,32.747484459785426,32.70327718611165,32.6589218878653,32.61441781814708,32.56976456210629,32.524962037866075,32.48001049670539,32.60697560880695,-1.9334970991735646e-05,-0.021655167510743922,0.00012527008829010464,-0.226604939683142,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,0.1.1,509.0,0.05,33.97922582859365,33.937673979805425,33.896111620915946,33.85453177125806,33.81292748920405,33.77129188765936,33.72961814943458,33.68789954246137,33.646129434818484,33.604301309534065,33.56240877913157,33.52044559988647,33.47840568576212,33.43628312199371,33.39407217828983,33.3517673216223,33.30936322857564,33.26685479722877,33.2242371585421,33.18150568722502,33.138656012059144,33.09568402565453,33.05258589361691,33.00935806310568,32.96599727076334,32.92250054999879,32.87886523760825,32.83508897971897,32.791169737042445,32.747105789425554,32.702895739689254,32.65853851674645,32.61403337799195,32.569379910959334,32.52457803424077,32.479627997668096,32.60659113348651,-1.9223766021880807e-05,-0.0215306179445065,0.0001245495662374231,-0.2200380142770939,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0.1.1,510.0,0.05,33.97921679400094,33.93764689619252,33.89606654873352,33.85446881110731,33.81284678161212,33.77119361276567,33.72950252658871,33.68776682973347,33.64597992842316,33.604135343169254,33.56222672323361,33.520247860803245,33.478192704846045,33.43605537461656,33.393830172781605,33.3515115981366,33.30909435788396,33.266573379446406,33.22394382178869,33.18120108622242,33.13834082667008,33.09535895936498,33.05225167196591,33.00901543206583,32.96564699507566,32.92214341146579,32.87850203334887,32.834720520389325,32.79079684502639,32.74672929699907,32.70251648716272,32.65815735058905,32.61365114894231,32.56899747212661,32.52419623920054,32.47924769855713,32.60620886947303,-1.9113200674070187e-05,-0.021406784754958608,0.00012383318954789155,-0.2135076669898126,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,0.1.1,511.0,0.05,33.979207811372255,33.9376199683557,33.89602173579153,33.85440621308266,33.81276653822364,33.77109590311659,33.729387568766896,33.68763488032462,33.64583128193806,33.60397033138635,33.56204571445847,33.52005125904642,33.477980948921264,33.43582893716121,33.39358955920178,33.3512573454789,33.30882703363677,33.26629358027318,33.22365217219609,33.180898237166375,33.138027454102726,33.09503576272591,33.05191937262087,33.0086747716966,32.96529873402455,32.921788327038456,32.87814091807931,32.83435418027087,32.79042609771267,32.74635496997892,32.70213941591322,32.65777837671067,32.613271118280416,32.568617232883526,32.523816640042305,32.478869586719256,32.6058288040476,-1.90032712716004e-05,-0.021283663824192445,0.00012312093076616293,-0.20701374078713286,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,0.1.1,512.0,0.05,33.97919888040869,33.937593195398925,33.89597718059878,33.85434397510112,33.812686756368464,33.77099875546079,33.72927327214388,33.68750368984417,33.6456834904169,33.603806268694534,33.56186574678304,33.51985578807403,33.47777041094156,33.435603802092956,33.39335032954393,33.35100455518896,33.308561246938915,33.26601539039884,33.22336220005978,33.18059712997972,33.137715883929815,33.09471442498314,33.05158898452477,33.00833607066283,32.96495247602199,32.92143528490179,32.87778187978396,32.833989947174196,32.79005748276528,32.74598279591008,32.7017645133945,32.657401582501834,32.61289327336173,32.56823918057865,32.52343922413599,32.478493649573984,32.60545092456454,-1.8893974152689454e-05,-0.021161251051012187,0.00012241277318025823,-0.20055607713433685,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,0.1.1,513.0,0.05,33.97919000081307,33.937566576431315,33.89593288167269,33.85428209509171,33.812607433391804,33.77090216656563,33.72915963291637,33.687373253926694,33.64553654894188,33.603643149634564,33.56168681421884,33.519661441381736,33.47756108390124,33.43537996192039,33.39311247584769,33.350753218855196,33.30829698894639,33.26573880056671,33.22307389573105,33.180297754643256,33.13740610578401,33.09439493544441,33.05126049668423,33.0079993176946,32.964608209546675,32.921084273308786,32.87742490651635,32.83362780898005,32.78969098791921,32.74561276240918,32.701391767132485,32.65702695542558,32.61251760161439,32.56786330263333,32.52306397892421,32.47811987461323,32.605075218450885,-1.878530568291126e-05,-0.02103954236486061,0.00012170868615157815,-0.1941345161150565,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,0.1.1,514.0,0.05,33.97918117228992,33.9375401105671,33.89588883753918,33.854220570995324,33.81252856665417,33.770806133217064,33.72904664730299,33.68724356823189,33.64539045262345,33.60348096877862,33.56150891081186,33.51946821250262,33.47735296083495,33.43515740919525,33.39287599019849,33.35050332811444,33.30803425086607,33.26546380157335,33.22278724961669,33.18000010119544,33.13709810935767,33.09407728347896,33.05093389816912,33.00766450158679,32.96426592314351,32.920735280579976,32.877069986398716,32.83326775363885,32.78932660098002,32.74524485716409,32.70102116472483,32.65665448301709,32.61214409053891,32.56748958654126,32.5226908919218,32.47774824940081,32.60470167320597,-1.867726224560329e-05,-0.020918533715075682,0.00012100864978492609,-0.18774889655030336,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,0.1.1,515.0,0.05,33.97917239454546,33.93751379692562,33.89584504673267,33.854159400764715,33.81245015353122,33.770710652219556,33.72893431154409,33.68711462844442,33.64524519660024,33.60331972073008,33.56133203064233,33.51927609500697,33.47714603481737,33.43493613651208,33.3926408647273,33.350254874651625,33.30777302395542,33.26519038426825,33.222502252178685,33.179704159732026,33.13679188440242,33.09376145851717,33.05060917811218,33.00733161119876,32.96392560542334,32.9203882951031,32.87671710762161,32.83290976917036,32.788964309823385,32.74487906793351,32.700652693840574,32.656284152883224,32.61177272770765,32.56711801986808,32.52231995071541,32.47737876157213,32.60433027640106,-1.8569840245774574e-05,-0.020798221075267524,0.00012031263980815873,-0.18139905609993434,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,0.1.1,516.0,0.05,33.979163667287615,33.937487634631296,33.895801507795994,33.854098582364436,33.81237219141375,33.770615720395966,33.72882262190167,33.686986430273784,33.64510077603881,33.6031594001234,33.561156167824535,33.51908508250206,33.47694029896304,33.43471613650805,33.39240709161035,33.35000785019951,33.3075132995222,33.26491853955359,33.2222188939339,33.17940992040573,33.13648742072885,33.09344745005025,33.05028632570868,33.00700063545395,32.96358724506252,32.92004330533272,32.876366258443554,32.83255384366326,32.78860410239475,32.74451538254653,32.700286342219655,32.655915952702145,32.611403500764496,32.56674859025096,32.521951142963104,32.47701139883365,32.603961015678905,-1.8463036107618793e-05,-0.020678600440533046,0.00011962063473447762,-0.17508483136535344,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,0.1.1,517.0,0.05,33.97915499022597,33.937461622813544,33.89575821928039,33.854038113770734,33.81229467770753,33.770521334587364,33.72871157465922,33.68685896945416,33.64495718613353,33.60300000162387,33.56098131650661,33.51889516863194,33.4767357464261,33.434497401862686,33.39217466306888,33.349762246538425,33.307255068924164,33.26464825838384,33.22193716545373,33.17911737342594,33.136184708206144,33.0931352476298,33.04996533021601,33.0066715633395,32.96325083080254,32.91970029978977,32.876017427190575,32.832199965274754,32.7882459667089,32.744153788902295,32.69992209767255,32.65554987022288,32.611036397424385,32.566381285398194,32.52158445639394,32.47664614896262,32.60359387875335,-1.8356846277711725e-05,-0.02055966783103713,0.00011893260949591422,-0.16880605799308054,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,0.1.1,518.0,0.05,33.97914636307181,33.937435760606824,33.89571517974541,33.85397799297148,33.81221760983325,33.77042749165305,33.728601166121635,33.68673224174425,33.64481442210645,33.60284151992751,33.56080747087041,33.51870634707724,33.47653237040008,33.43427992529762,33.39194357136889,33.349518055495984,33.30699832356879,33.264379531765535,33.22165705736384,33.17882650905836,33.13588373676181,33.092824840867614,33.04964618095339,33.00634438390594,32.962916351449635,32.91935926706124,32.87567060225588,32.83184812223015,32.78788989084957,32.74379427496954,32.699559948079866,32.65518589326495,32.610671405472935,32.566016093088756,32.52121987880754,32.47628299980655,32.60322885340891,-1.8251267222169077e-05,-0.020441419288829362,0.00011824854220776962,-0.1625625707599312,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,0.1.1,519.0,0.05,33.97913778553806,33.93741004715055,33.89567238775889,33.85391821796614,33.81214098522647,33.770334188470386,33.72849139261501,33.686606242927176,33.64467247920704,33.60268394976081,33.56063462513117,33.51851861155492,33.47633016411767,33.43406369957637,33.391713808820846,33.3492752689468,33.30674305491298,33.26411235075691,33.22137856034378,33.17853731762467,33.135584496381256,33.09251621943519,33.04932886730146,33.00601908626677,32.96258379587448,32.91902019579977,32.87532577209944,32.83149830282249,32.78753586296901,32.74343682878617,32.69919988139188,32.65482400971792,32.61030851276603,32.56565300117193,32.52085739807373,32.47592193928285,32.60286592750035,-1.814629542771229e-05,-0.020323850879037764,0.00011756840979159841,-0.15635420366442074,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,0.1.1,520.0,0.05,33.97912925733929,33.937384481589106,33.89562984189692,33.853858786765684,33.8120648013375,33.77024142193468,33.72838225048664,33.6864809688103,33.64453135271216,33.60252728588062,33.56046277353747,33.518331955818084,33.47612912085048,33.43384871750405,33.39148536777948,33.349033878812236,33.30648925446278,33.26384670646769,33.22110166512675,33.178249789502246,33.135286977107526,33.09220937306343,33.049013378701964,33.00569565959808,32.96225315301171,32.918683074723276,32.874982925247586,32.83115049541218,32.78718387128765,32.74308143845896,32.698841885628234,32.654464207541025,32.609947707229374,32.565291997566874,32.52049700213208,32.47556295537844,32.60250508895229,-1.8041927403089632e-05,-0.020206958691460386,0.00011689218757737763,-0.1501807900080081,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,0.1.1,521.0,0.05,33.979120778191714,33.9373590630718,33.89558754074379,33.85379969739254,33.81198905563129,33.77014918895912,33.7282737361048,33.68635641522513,33.644391037925814,33.60237152307396,33.56029191037097,33.5181463736558,33.47592923390883,33.43363497192719,33.39125824064348,33.34879387706016,33.30623691377313,33.26358259005871,33.220826362499274,33.17796391512383,33.13499116904092,33.091904291542356,33.04869970465737,33.00537409313829,32.96192441185968,32.918347892614584,32.8746420502927,32.83080468842658,32.786833904093676,32.74272809216305,32.698485948877455,32.65410647476276,32.60958897685817,32.56493307026228,32.52013867899156,32.47520603614934,32.60214632575885,-1.7938159671970768e-05,-0.020090738832607258,0.00011621985885312824,-0.1440421624722603,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0.1.1,522.0,0.05,33.97911234781322,33.937333790752824,33.89554548289191,33.853740947880496,33.811913745587404,33.77005748647465,33.72816584585869,33.68623257802713,33.644251530179034,33.60221665615783,33.5601220299462,33.51796185889287,33.475730496641546,33.433422455733485,33.39103241985528,33.34855525570459,33.30598602444749,33.26331999274165,33.220552643300834,33.177679684977186,33.13469706233873,33.091600964720705,33.04838783473056,33.005054376187694,32.961597561479984,32.91801463832103,32.874303135892724,32.8304608703596,32.78648594974264,32.74237677814163,32.69813205929659,32.65375079948049,32.609232309716646,32.56457620731588,32.519782416730095,32.474851169720274,32.60178962598318,-1.78349887836049e-05,-0.019975187437637487,0.00011555139496977063,-0.13793815319884573,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,0.1.1,523.0,0.05,33.97910396592325,33.93730866379122,33.8955036669418,33.85368253627465,33.811838868699894,33.76996631142984,33.72805857615821,33.68610945309562,33.644112824829705,33.60206267997903,33.55995312661042,33.517778405389556,33.47553290243566,33.43321116185152,33.39080789790078,33.348318006805535,33.3057365781377,33.26305890577877,33.220280498423634,33.177397089604796,33.13440464721481,33.09129938250558,33.04807775854443,33.00473649810812,32.961272590997176,32.91768330075413,32.87396617077089,32.830119029771346,32.786139996657084,32.74202748470552,32.69778020511083,32.65339716986005,32.60887769393769,32.56422139685413,32.51942820349419,32.47449834428428,32.6014349777571,-1.773241130393899e-05,-0.019860300660411664,0.00011488677722582344,-0.13186859385548644,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,0.1.1,524.0,0.05,33.97909563224292,33.93728368135091,33.89546209150205,33.85362446063135,33.811764422477225,33.76987566079086,33.727951923434,33.685987036333636,33.64397491726241,33.601909589414035,33.55978519474339,33.517596007041504,33.47533644471631,33.43300108325055,33.390584667309106,33.34808212246866,33.30548856654356,33.26279932048258,33.22000991881226,33.17711611960353,33.13411391393934,33.090999534862185,33.04776946578158,33.00442044832262,32.9609494895983,32.91735386888913,32.87363114371527,32.829779155287724,32.785796033326136,32.74168020023275,32.69743037461306,32.653045574135305,32.60852511772246,32.56386862707177,32.51907602749855,32.474147548102266,32.601082369280675,-1.7630423821302088e-05,-0.01974607467985834,0.00011422598055332508,-0.12583331570942846,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,0.1.1,525.0,0.05,33.97908734649492,33.9372588426006,33.89542075518921,33.85356671901814,33.811690404442196,33.7697855315413,33.72784588413718,33.685865323667755,33.6438378028883,33.60175737936879,33.55961822875723,33.51741465777947,33.475141116946425,33.43279221294033,33.39036272065239,33.34784759484506,33.30524198141266,33.26254122821557,33.21974089546342,33.17683676562441,33.13382485283849,33.090701411813434,33.04746294618394,33.004106216315066,32.9606282465327,32.91702633176476,32.87329804357848,32.82944123560011,32.78545404830514,32.74133491316823,32.69708255616355,32.65269600060788,32.60817456934,32.56351788623149,32.518725877025666,32.47379876950274,32.60073178882192,-1.7529022937878835e-05,-0.019632505690424296,0.00011356898943404303,-0.11983214968000763,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,0.1.1,526.0,0.05,33.97907910840353,33.937234146713756,33.89537965662782,33.85350930951365,33.81161681213185,33.76969592068212,33.7277404547393,33.685744311048,33.64370147714491,33.60160604477852,33.55945222309618,33.51723435156911,33.47494691262656,33.43258454397076,33.39014205054545,33.347614416130924,33.30499681454003,33.26228462038991,33.219473419425576,33.176559018372174,33.13353745429406,33.09040500343964,33.04715818955248,33.00379379162984,32.96030885111148,32.91670067848277,32.872966859277184,32.82910525946486,32.7851140302153,32.740991612023336,32.696736738189486,32.652348437646616,32.607826037126785,32.563169162663414,32.5183777404254,32.4734519968813,32.60038322471622,-1.742820528498612e-05,-0.01951958991918445,0.00011291577123984445,-0.11386492641850054,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,0.1.1,527.0,0.05,33.97907091769465,33.93720959286865,33.89533879445033,33.853452230207594,33.81154364309742,33.76960682523152,33.72763563173221,33.6856239944477,33.64356593549603,33.60145558060761,33.55928717223645,33.5170550824108,33.47475382529462,33.43237806943177,33.38992264964561,33.34738257856741,33.30475305776793,33.2620294884672,33.21920748179872,33.17628286860508,33.13325170874316,33.09011029987816,33.04685518574685,33.00348316387147,32.95999129270729,32.916376898207616,32.87263757979186,32.82877121570308,32.784775967743236,32.74065028537553,32.696392909184674,32.6520028736873,32.60747950948642,32.562822444764855,32.518031606114654,32.473107218700285,32.600036665366154,-1.732796750317789e-05,-0.019407323603559234,0.00011226631562521669,-0.10793147634267083,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,0.1.1,528.0,0.05,33.97906277409571,33.93718518024823,33.89529816729705,33.85339547920066,33.81147089490421,33.76951824222487,33.72753141162795,33.68550436986334,33.64343117343153,33.6013059818494,33.55912307068602,33.51687684433941,33.47456184852572,33.43217278245302,33.389704510652436,33.347152074440274,33.30451070298553,33.26177582395812,33.21894307373402,33.176008307134516,33.13296760667796,33.08981729132313,33.04655392468499,33.00317432270428,32.95967556075386,32.91605498016607,32.87231019416637,32.828439093200124,32.784439849640655,32.74031092186795,32.696051057709035,32.65165929723222,32.607134974889185,32.56247772099985,32.51768746257696,32.47276442348841,32.59969209924096,-1.7228306259653436e-05,-0.019295703010811845,0.00011162059274738914,-0.10203162971238558,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,0.1.1,529.0,0.05,33.97905467733575,33.93716090804019,33.89525777381613,33.853339054604454,33.811398565131526,33.769430168714564,33.72742779095861,33.685385433314444,33.64329718646726,33.60115724352606,33.55895991298449,33.51669963142417,33.47437097593193,33.43196867620371,33.389487626307506,33.346922896079654,33.30426974212867,33.26152361842222,33.218680186433545,33.17573532482476,33.13268513864528,33.08952596802503,33.04625439634287,33.002867257852046,32.959361644745755,32.91573491364688,32.87198469150755,32.8281088809053,32.784105664723995,32.739973510209126,32.69571117238837,32.65131769684983,32.606792421871724,32.56213497989878,32.517345298362066,32.47242359984036,32.59934951487623,-1.712921823653346e-05,-0.019184724424917473,0.00011097858589437237,-0.09616521666781355,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,0.1.1,530.0,0.05,33.979046627145344,33.93713677543687,33.89521761266346,33.85328295454147,33.811326651372624,33.769342601770006,33.72732476627623,33.68526718084343,33.64316397014483,33.60100936068834,33.55879769370284,33.51652343776837,33.474181201162075,33.43176574389231,33.38927198939411,33.346695035859796,33.30403016717957,33.26127286346757,33.21841881114999,33.17546391259259,33.13240429524634,33.089236320290496,33.04595659075411,33.002561959097676,32.95904953423794,32.91541668800042,32.87166106098498,32.82778056783152,32.783773401874015,32.73963803917248,32.69537324191387,32.65097806117431,32.60645183903658,32.56179421005801,32.517005102085605,32.47208473641647,32.599008900873486,-1.703070013725494e-05,-0.019074384153725532,0.00011034027119194087,-0.09033206728757645,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0.1.1,531.0,0.05,33.97903862325662,33.93711278163525,33.8951776825027,33.85322717714499,33.811255151234576,33.76925553847739,33.7272223341527,33.68514960851549,33.643031520031535,33.60086232841554,33.55863640744331,33.51634825750929,33.47399251790149,33.43156397876639,33.389057592737096,33.34646848619883,33.30379197016657,33.26102355075055,33.21815893918636,33.17519406140711,33.13212506713642,33.08894833848185,33.04566049800965,33.00225841628281,32.95873921884546,32.915100292638314,32.871339291830466,32.82745414305483,32.7834430500354,32.73930449759603,32.69503725504176,32.65064037890522,32.60611321505188,32.56145540013952,32.51666686242869,32.471747821942245,32.59867024589982,-1.693274868337369e-05,-0.01896467852537853,0.00010970562834700104,-0.08453201163136725,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0.1.1,532.0,0.05,33.97903066540326,33.93708892583695,33.895137982005174,33.85317172055903,33.81118406233824,33.76916897593974,33.72712049117962,33.685032712418426,33.64289983172011,33.600716141815184,33.558476048839154,33.51617408481788,33.47380491987186,33.431363374112344,33.38884442920258,33.34624323955852,33.30355514316389,33.260775671975516,33.21790056189569,33.174925762289305,33.131847445024555,33.088662013016915,33.04536610825747,33.001956619307556,32.958430688243126,32.914785717033105,32.8710193733378,32.82712959571417,32.78311459821647,32.73897287438201,32.69470320059298,32.65030463880715,32.605776538650915,32.56111853887047,32.51633056813755,32.47141284520808,32.598333538687505,-1.683536061563018e-05,-0.018855603889505797,0.00010907463587273361,-0.07876487978332139,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
